ID;Fecha_Nacim;Edad;Educacion;Estado_Civil;Ingreso_Anual;Niños;Adolescente;Fecha_ingreso;Dias_Ulti_Comp;Gastos_Vinos;Gastos_Frutas;Gastos_Carne;Gastos_Pescados;Gastos_Dulces;Gastos_Joyas;Cant_Ofertas;Cant_Comp_Web;Cant_catalogo_comp;Cant_Com_Almacen;Num_Visitas_Web
1917;1974;48;Universitario;Pareja;48186;Un hijo;0;20/3/2014;39;97;3;66;12;7;34;3;4;1;4;7
1918;1976;46;Master;Casado;53204;Un hijo;1;20/3/2014;40;29;0;8;2;0;6;1;1;0;3;4
1919;1977;45;Universitario;Soltero;56628;Sin hijos;1;21/3/2014;30;479;5;82;7;17;171;2;7;6;5;5
1920;1954;68;Universitario;Divorciado;85683;Sin hijos;0;21/3/2014;6;1296;17;311;45;69;51;1;2;4;10;1
1921;1973;49;Secundario;Pareja;55012;Sin hijos;1;21/3/2014;85;582;0;65;0;0;13;6;8;2;9;5
1922;1969;53;Secundario;Viudo;62187;Sin hijos;1;22/3/2014;38;512;0;83;0;0;41;3;6;2;10;4
1923;1972;50;Master;Soltero;42394;Un hijo;0;23/3/2014;69;15;2;10;0;1;4;1;1;0;3;7
1924;1971;51;Master;Casado;56850;Sin hijos;1;23/3/2014;83;34;1;19;2;7;0;1;1;1;3;2
1925;1965;57;Universitario;Casado;44375;Sin hijos;1;23/3/2014;73;213;5;28;7;7;41;1;4;1;6;5
1926;1973;49;Primario;Pareja;69401;Sin hijos;1;23/3/2014;41;399;27;159;58;8;39;4;4;4;5;2
1927;1982;40;Universitario;Pareja;45203;Dos hijos;0;23/3/2014;4;35;3;67;10;8;24;1;3;1;3;6
1928;1969;53;Master;Pareja;35924;Un hijo;1;23/3/2014;56;8;0;14;2;3;7;1;1;0;3;5
1929;1964;58;Secundario;Pareja;46910;Un hijo;1;23/3/2014;36;48;0;14;0;0;6;2;2;0;3;6
1930;1959;63;Master;Casado;34242;Sin hijos;1;23/3/2014;25;8;2;4;0;0;1;1;0;0;3;5
1931;1954;68;Universitario;Pareja;32144;Un hijo;1;23/3/2014;76;41;0;10;0;0;3;4;2;1;3;7
1932;1972;50;Universitario;Casado;30023;Un hijo;0;24/3/2014;28;11;0;16;7;6;21;1;2;0;3;8
1933;1973;49;Secundario;Pareja;20427;Un hijo;0;24/3/2014;63;5;0;4;0;0;1;1;1;0;2;8
1934;1959;63;Secundario;Casado;52854;Un hijo;1;24/3/2014;43;105;0;10;0;1;0;2;2;1;4;5
1935;1960;62;Master;Pareja;41275;Un hijo;2;24/3/2014;33;24;4;22;0;2;9;4;3;1;3;5
1936;1969;53;Universitario;Casado;42231;Un hijo;1;25/3/2014;99;24;0;8;0;1;4;1;1;0;3;5
1937;1983;39;Universitario;Soltero;39062;Un hijo;0;25/3/2014;28;23;0;9;0;0;12;1;1;0;3;4
1938;1971;51;Secundario;Pareja;29732;Un hijo;0;25/3/2014;23;25;0;8;0;1;4;1;2;0;2;9
1939;1995;27;Universitario;Soltero;34824;Sin hijos;0;26/3/2014;65;4;2;11;2;0;4;1;1;0;2;6
1940;1995;27;Universitario;Soltero;34824;Sin hijos;0;26/3/2014;65;4;2;11;2;0;4;1;1;0;2;6
1941;1960;62;Primario;Viudo;22123;Sin hijos;0;27/3/2014;77;3;3;24;34;7;31;1;2;1;3;5
1942;1989;33;Universitario;Pareja;31928;Un hijo;0;28/3/2014;5;33;4;24;4;2;5;2;3;0;4;7
1943;1973;49;Master;Casado;27159;Un hijo;1;29/3/2014;33;17;0;3;0;0;1;2;1;0;3;6
1944;1958;64;Universitario;Soltero;45160;Un hijo;1;29/3/2014;9;8;2;5;3;0;3;1;1;0;2;7
1945;1972;50;Universitario;Casado;65685;Sin hijos;1;29/3/2014;54;642;14;49;0;7;57;1;9;2;9;5
1946;1954;68;Master;Pareja;60033;Sin hijos;1;29/3/2014;28;62;1;57;19;11;48;2;2;1;5;2
1947;1974;48;Primario;Casado;18393;Un hijo;0;29/3/2014;2;7;10;13;16;0;4;2;3;0;3;8
1948;1972;50;Universitario;Casado;65685;Sin hijos;1;29/3/2014;54;642;14;49;0;7;57;1;9;2;9;5
1949;1959;63;Secundario;Soltero;34554;Sin hijos;1;30/3/2014;43;41;1;6;2;0;5;2;2;0;3;6
1950;1981;41;Master;Soltero;36143;Un hijo;0;30/3/2014;33;12;0;1;0;0;6;1;0;1;2;3
1951;1971;51;Secundario;Casado;37126;Un hijo;0;30/3/2014;9;45;3;9;4;4;7;1;1;2;2;6
1952;1955;67;Master;Casado;38452;Un hijo;1;30/3/2014;62;56;0;14;0;0;2;3;3;0;3;7
1953;1958;64;Primario;Soltero;38741;Un hijo;1;30/3/2014;60;7;10;17;8;6;13;2;2;0;3;7
1954;1955;67;Master;Casado;38452;Un hijo;1;30/3/2014;62;56;0;14;0;0;2;3;3;0;3;7
1955;1951;71;Universitario;Divorciado;22263;Un hijo;1;30/3/2014;31;17;0;2;0;0;2;2;1;0;3;6
1956;1973;49;Secundario;Soltero;46854;Un hijo;1;31/3/2014;81;96;1;79;7;1;79;6;5;1;3;8
1957;1943;79;Secundario;Casado;75865;Sin hijos;0;31/3/2014;73;483;0;591;156;0;12;1;3;5;10;1
1958;1963;59;Primario;Soltero;39548;Un hijo;1;31/3/2014;87;15;4;10;3;4;18;2;1;1;3;3
1959;1954;68;Secundario;Soltero;90933;Sin hijos;0;31/3/2014;90;1020;31;430;62;63;79;1;4;6;4;1
1960;1959;63;Universitario;Casado;79823;Sin hijos;1;31/3/2014;6;835;73;380;114;73;43;1;6;9;7;2
1961;1977;45;Universitario;Casado;41443;Un hijo;0;1/4/2014;79;171;7;171;25;19;89;6;8;1;5;8
1962;1968;54;Universitario;Casado;51287;Un hijo;1;1/4/2014;10;117;0;22;13;0;30;3;4;1;3;7
1963;1968;54;Master;Casado;29543;Dos hijos;0;1/4/2014;47;17;3;18;3;4;18;2;3;1;2;7
1964;1962;60;Secundario;Viudo;82571;Sin hijos;0;2/4/2014;28;861;31;558;62;95;79;0;6;5;13;2
1965;1983;39;Universitario;Pareja;39453;Un hijo;0;3/4/2014;64;46;0;7;0;0;2;2;2;0;3;6
1966;1960;62;Master;Casado;54197;Sin hijos;1;3/4/2014;16;162;6;37;6;13;13;2;1;3;6;1
1967;1958;64;Universitario;Soltero;94472;Sin hijos;1;3/4/2014;75;1017;33;417;108;100;16;1;5;5;5;5
1968;1967;55;Universitario;Soltero;52074;Sin hijos;1;4/4/2014;77;59;0;12;0;0;48;1;2;2;2;4
1969;1981;41;Primario;Soltero;42395;Un hijo;1;4/4/2014;35;48;13;57;24;15;25;4;3;1;4;7
1970;1989;33;Universitario;Casado;75433;Un hijo;0;5/4/2014;28;800;0;297;0;34;57;2;2;5;10;6
1971;1978;44;Universitario;Divorciado;55563;Sin hijos;1;5/4/2014;22;29;1;9;2;0;2;1;2;0;3;3
1972;1974;48;Secundario;Soltero;71466;Sin hijos;0;5/4/2014;86;412;12;546;78;182;0;1;4;4;10;1
1973;1956;66;Master;Soltero;86424;Sin hijos;0;5/4/2014;12;387;68;569;89;45;68;1;6;9;12;1
1974;1972;50;Secundario;Casado;78075;Sin hijos;0;5/4/2014;72;572;8;259;34;35;80;1;3;5;5;1
1975;1948;74;Secundario;Viudo;82032;Sin hijos;0;5/4/2014;54;332;194;377;149;125;57;0;4;6;7;1
1976;1967;55;Secundario;Soltero;52569;Sin hijos;1;5/4/2014;54;85;0;3;0;0;7;1;2;0;4;3
1977;1984;38;Universitario;Casado;31761;Un hijo;0;5/4/2014;96;19;1;20;16;14;28;2;3;0;4;5
1978;1948;74;Secundario;Viudo;82032;Sin hijos;0;5/4/2014;54;332;194;377;149;125;57;0;4;6;7;1
1979;1960;62;Universitario;Casado;29315;Un hijo;1;6/4/2014;55;13;2;14;8;7;4;4;2;0;4;6
1980;1959;63;Secundario;Casado;38829;Sin hijos;1;6/4/2014;86;76;0;7;0;0;16;1;3;2;2;5
1981;1965;57;Universitario;Casado;58692;Sin hijos;1;6/4/2014;21;301;11;61;4;7;11;1;8;2;4;7
1982;1965;57;Primario;Casado;70924;Sin hijos;0;7/4/2014;41;635;114;254;132;152;76;1;6;6;7;3
1983;1965;57;Primario;Casado;70924;Sin hijos;0;7/4/2014;41;635;114;254;132;152;76;1;6;6;7;3
1984;1944;78;Universitario;Casado;55956;Sin hijos;0;7/4/2014;22;760;38;104;50;9;38;2;7;3;4;4
1985;1962;60;Universitario;Pareja;62568;Sin hijos;1;7/4/2014;99;362;17;398;80;35;61;3;5;3;5;4
1986;1989;33;Universitario;Soltero;21474;Un hijo;0;8/4/2014;0;6;16;24;11;0;34;2;3;1;2;7
1987;1974;48;Secundario;Pareja;79632;Sin hijos;0;8/4/2014;42;471;0;510;99;21;12;1;6;4;9;2
1988;1960;62;Universitario;Pareja;78468;Sin hijos;0;9/4/2014;29;434;22;388;104;22;34;1;10;7;10;4
1989;1977;45;Universitario;Soltero;85072;Sin hijos;0;9/4/2014;94;494;92;391;194;11;241;1;3;4;10;0
1990;1979;43;Universitario;Casado;36781;Un hijo;0;10/4/2014;16;29;1;17;0;3;13;1;2;1;2;8
1991;1988;34;Primario;Pareja;45204;Un hijo;0;11/4/2014;93;30;11;25;29;1;18;1;1;1;4;3
1992;1964;58;Secundario;Casado;65526;Sin hijos;1;11/4/2014;22;397;19;69;12;0;9;1;4;4;8;2
1993;1972;50;Secundario;Pareja;34578;Dos hijos;1;11/4/2014;1;7;0;1;0;0;0;1;1;0;2;6
1994;1964;58;Secundario;Casado;65526;Sin hijos;1;11/4/2014;22;397;19;69;12;0;9;1;4;4;8;2
1995;1963;59;Secundario;Soltero;48918;Un hijo;1;12/4/2014;21;52;0;9;0;0;1;2;1;0;4;4
1996;1963;59;Secundario;Soltero;48918;Un hijo;1;12/4/2014;21;52;0;9;0;0;1;2;1;0;4;4
1997;1988;34;Universitario;Soltero;39747;Un hijo;0;13/4/2014;43;80;15;93;20;13;52;3;5;1;4;8
1998;1950;72;Secundario;Pareja;50616;Sin hijos;1;13/4/2014;71;30;2;25;0;1;9;1;1;1;4;2
1999;1955;67;Secundario;Pareja;46015;Un hijo;1;13/4/2014;25;38;0;2;0;0;6;1;1;0;3;7
2000;1955;67;Secundario;Pareja;46015;Un hijo;1;13/4/2014;25;38;0;2;0;0;6;1;1;0;3;7
2001;1983;39;Universitario;Soltero;22148;Sin hijos;0;13/4/2014;16;15;5;14;0;4;11;1;1;0;3;7
2002;1956;66;Universitario;Casado;58116;Sin hijos;1;13/4/2014;38;228;19;130;4;11;51;2;3;3;8;2
2003;1970;52;Secundario;Pareja;77622;Sin hijos;2;14/4/2014;3;520;7;154;19;0;14;2;6;3;11;3
2004;1976;46;Universitario;Pareja;36283;Un hijo;1;14/4/2014;42;6;5;5;8;0;5;2;1;0;3;4
2005;1954;68;Universitario;Pareja;75315;Sin hijos;1;15/4/2014;14;459;15;171;142;23;31;2;5;4;12;2
2006;1951;71;Universitario;Soltero;15033;Sin hijos;0;16/4/2014;37;0;4;5;6;0;4;1;1;0;3;3
2007;1958;64;Universitario;Divorciado;35246;Un hijo;1;16/4/2014;53;36;0;12;2;2;10;4;3;1;3;5
2008;1977;45;Master;Soltero;36273;Un hijo;0;16/4/2014;80;29;3;30;3;2;9;2;3;0;3;6
2009;1972;50;Universitario;Soltero;44503;Un hijo;1;16/4/2014;83;31;1;8;0;0;8;2;2;0;3;6
2010;1975;47;Master;Casado;44319;Un hijo;1;17/4/2014;18;26;0;8;0;0;3;2;2;0;3;5
2011;1956;66;Master;Pareja;55249;Sin hijos;1;17/4/2014;81;97;1;19;2;0;11;1;2;1;4;3
2012;1971;51;Primario;Pareja;26850;Un hijo;1;18/4/2014;10;31;1;13;7;2;9;4;2;1;4;4
2013;1971;51;Master;Casado;38196;Un hijo;1;18/4/2014;20;30;0;11;0;0;3;3;2;0;4;5
2014;1982;40;Universitario;Casado;24711;Sin hijos;0;18/4/2014;86;10;7;25;6;3;7;1;3;0;3;7
2015;1979;43;Master;Soltero;16653;Un hijo;0;18/4/2014;10;5;7;31;15;4;7;3;2;1;3;6
2016;1968;54;Secundario;Divorciado;50616;Sin hijos;1;18/4/2014;56;128;0;16;0;1;4;2;4;0;4;7
2017;1951;71;Master;Casado;59412;Sin hijos;0;19/4/2014;56;90;67;165;30;43;11;1;4;2;8;3
2018;1952;70;Universitario;Divorciado;49638;Sin hijos;1;19/4/2014;71;18;10;3;3;5;0;1;1;0;3;2
2019;1960;62;Universitario;Divorciado;58401;Sin hijos;1;20/4/2014;55;10;0;11;17;29;29;1;1;2;2;4
2020;1947;75;Master;Pareja;66000;Sin hijos;0;20/4/2014;36;244;51;270;101;0;45;1;1;3;5;1
2021;1983;39;Master;Casado;35876;Sin hijos;0;20/4/2014;13;66;2;40;4;3;14;1;3;1;3;6
2022;1960;62;Primario;Pareja;92556;Sin hijos;0;20/4/2014;32;493;183;352;184;23;28;0;3;5;13;0
2023;1965;57;Universitario;Pareja;33456;Un hijo;1;21/4/2014;58;7;3;10;8;1;7;2;1;0;3;7
2024;1970;52;Universitario;Casado;50447;Dos hijos;0;21/4/2014;4;85;7;24;2;3;27;1;3;1;3;6
2025;1953;69;Universitario;Casado;37716;Sin hijos;1;21/4/2014;4;97;1;41;6;2;41;2;4;1;3;7
2026;1974;48;Universitario;Soltero;43322;Sin hijos;0;21/4/2014;25;56;7;48;10;2;18;1;3;0;4;7
2027;1984;38;Primario;Casado;35684;Un hijo;0;22/4/2014;66;10;4;7;0;6;3;1;1;0;3;6
2028;1959;63;Universitario;Casado;61180;Sin hijos;1;23/4/2014;70;403;24;29;6;24;218;2;5;5;6;3
2029;1964;58;Universitario;Casado;42523;Sin hijos;0;23/4/2014;96;14;36;11;3;26;35;1;1;1;4;2
2030;1966;56;Master;Pareja;45903;Sin hijos;1;23/4/2014;80;33;8;10;2;10;3;2;2;1;3;4
2031;1968;54;Master;Divorciado;27071;Un hijo;0;23/4/2014;90;8;3;19;0;2;3;2;2;0;3;6
2032;1964;58;Universitario;Casado;42523;Sin hijos;0;23/4/2014;96;14;36;11;3;26;35;1;1;1;4;2
2033;1953;69;Master;Casado;59354;Sin hijos;2;24/4/2014;59;295;21;78;39;13;13;1;4;4;7;3
2034;1986;36;Universitario;Casado;92910;Sin hijos;0;24/4/2014;42;551;137;792;179;103;33;1;6;7;13;1
2035;1967;55;Universitario;Soltero;79146;Un hijo;1;24/4/2014;33;245;16;223;21;43;16;2;8;1;8;6
2036;1977;45;Universitario;Pareja;46931;Dos hijos;1;24/4/2014;94;41;0;17;3;1;16;2;1;1;3;3
2037;1967;55;Universitario;Soltero;79146;Un hijo;1;24/4/2014;33;245;16;223;21;43;16;2;8;1;8;6
2038;1964;58;Universitario;Pareja;55761;Sin hijos;1;24/4/2014;97;136;1;12;0;3;32;2;4;1;3;6
2039;1975;47;Secundario;Casado;36663;Un hijo;0;25/4/2014;40;18;0;6;3;3;5;1;1;1;3;2
2040;1984;38;Universitario;Casado;72570;Sin hijos;0;25/4/2014;67;274;83;216;151;141;224;1;4;6;12;1
2041;1974;48;Secundario;Soltero;39190;Un hijo;0;26/4/2014;91;68;8;18;19;8;12;2;2;1;4;5
2042;1986;36;Universitario;Casado;79529;Sin hijos;0;27/4/2014;1;423;42;706;73;197;197;1;4;8;9;2
2043;1988;34;Universitario;Soltero;27938;Un hijo;0;28/4/2014;31;13;0;8;2;1;5;1;1;0;4;3
2044;1946;76;Secundario;Soltero;62159;Sin hijos;0;28/4/2014;68;182;17;259;77;70;29;1;6;2;10;4
2045;1947;75;Secundario;Pareja;81574;Sin hijos;0;28/4/2014;89;1252;0;465;46;35;0;1;4;5;8;1
2046;1956;66;Universitario;Casado;90369;Sin hijos;0;28/4/2014;2;292;51;981;224;23;17;1;4;6;6;1
2047;1988;34;Master;Soltero;90247;Sin hijos;0;29/4/2014;27;1184;32;352;21;16;16;1;3;4;7;1
2048;1949;73;Universitario;Casado;72025;Sin hijos;0;29/4/2014;46;967;0;617;43;50;0;1;4;8;13;2
2049;1975;47;Universitario;Soltero;57338;Sin hijos;1;29/4/2014;96;143;6;52;11;8;17;2;4;1;5;5
2050;1964;58;Primario;Divorciado;41713;Un hijo;1;29/4/2014;57;77;8;44;10;10;25;5;3;1;4;6
2051;1952;70;Universitario;Casado;28332;Sin hijos;0;30/4/2014;58;14;10;13;4;15;9;1;2;1;4;2
2052;1981;41;Master;Pareja;77882;Sin hijos;0;30/4/2014;29;68;129;396;188;22;15;1;3;3;5;1
2053;1991;31;Primario;Soltero;26868;Un hijo;0;30/4/2014;52;0;0;1;8;3;2;1;1;0;2;7
2054;1969;53;Secundario;Casado;30396;Un hijo;0;30/4/2014;22;15;0;6;0;1;12;2;1;1;2;7
2055;1992;30;Universitario;Soltero;83528;Sin hijos;0;1/5/2014;7;530;117;678;134;44;147;1;4;10;8;1
2056;1950;72;Master;Divorciado;38054;Un hijo;1;1/5/2014;24;23;2;17;2;1;0;2;2;0;3;7
2057;1979;43;Universitario;Pareja;75507;Sin hijos;0;2/5/2014;56;709;93;374;104;80;80;1;8;6;6;3
2058;1976;46;Secundario;Pareja;37395;Un hijo;0;2/5/2014;47;18;0;9;0;1;11;1;1;0;3;6
2059;1979;43;Universitario;Pareja;75507;Sin hijos;0;2/5/2014;56;709;93;374;104;80;80;1;8;6;6;3
2060;1981;41;Primario;Pareja;75774;Un hijo;0;2/5/2014;27;340;21;134;258;14;56;1;7;5;8;4
2061;1981;41;Primario;Pareja;75774;Un hijo;0;2/5/2014;27;340;21;134;258;14;56;1;7;5;8;4
2062;1989;33;Master;Pareja;88420;Sin hijos;0;2/5/2014;87;957;153;612;99;95;153;1;4;7;8;1
2063;1976;46;Universitario;Pareja;71322;Sin hijos;1;2/5/2014;31;121;24;124;24;15;42;1;4;1;7;2
2064;1983;39;Universitario;Pareja;43776;Un hijo;0;3/5/2014;77;8;0;9;2;1;3;1;1;0;2;6
2065;1950;72;Secundario;Viudo;76842;Sin hijos;0;3/5/2014;37;605;10;345;84;54;32;1;1;8;7;0
2066;1993;29;Universitario;Soltero;74293;Sin hijos;0;4/5/2014;66;375;152;335;93;91;81;1;5;4;6;2
2067;1989;33;Primario;Pareja;10404;Un hijo;0;4/5/2014;52;2;2;11;10;6;12;2;1;0;4;5
2068;1948;74;Secundario;Casado;34469;Un hijo;1;4/5/2014;58;19;6;20;0;5;12;3;1;1;4;4
2069;1993;29;Universitario;Soltero;74293;Sin hijos;0;4/5/2014;66;375;152;335;93;91;81;1;5;4;6;2
2070;1955;67;Master;Divorciado;46390;Sin hijos;1;5/5/2014;56;95;14;64;2;9;38;1;4;2;3;7
2071;1973;49;Secundario;Casado;37401;Un hijo;0;6/5/2014;14;19;3;19;3;1;3;2;2;0;3;7
2072;1973;49;Secundario;Casado;37401;Un hijo;0;6/5/2014;14;19;3;19;3;1;3;2;2;0;3;7
2073;1965;57;Universitario;Casado;81168;Sin hijos;0;7/5/2014;84;410;0;592;147;22;22;1;6;4;7;3
2074;1973;49;Universitario;Casado;59041;Un hijo;1;7/5/2014;25;69;2;15;2;2;6;2;2;0;4;5
2075;1962;60;Secundario;Soltero;52597;Sin hijos;1;7/5/2014;69;492;0;37;7;0;42;3;6;3;8;5
2076;1950;72;Secundario;Viudo;56551;Un hijo;1;7/5/2014;48;67;4;32;17;2;16;3;2;1;4;4
2077;1950;72;Secundario;Viudo;56551;Un hijo;1;7/5/2014;48;67;4;32;17;2;16;3;2;1;4;4
2078;1959;63;Universitario;Casado;87195;Sin hijos;0;8/5/2014;35;217;76;690;50;26;38;1;3;11;5;1
2079;1976;46;Secundario;Pareja;52190;Un hijo;1;8/5/2014;39;42;0;17;0;0;18;3;2;1;3;5
2080;1971;51;Universitario;Soltero;26954;Un hijo;0;8/5/2014;17;4;1;11;0;0;1;1;1;0;2;7
2081;1977;45;Universitario;Casado;22108;Un hijo;1;8/5/2014;46;5;3;9;6;2;6;2;2;0;3;7
2082;1972;50;Secundario;Soltero;41644;Un hijo;1;9/5/2014;67;20;3;4;2;0;2;2;1;0;3;3
2083;1956;66;Secundario;Pareja;77376;Un hijo;1;10/5/2014;72;492;19;110;16;12;12;4;6;3;10;4
2084;1988;34;Primario;Casado;16248;Un hijo;0;10/5/2014;77;12;11;10;3;12;9;3;2;1;3;6
2085;1979;43;Secundario;Pareja;27922;Un hijo;0;10/5/2014;80;11;0;13;2;4;11;1;2;0;3;4
2086;1955;67;Secundario;Casado;38725;Un hijo;1;10/5/2014;52;31;0;6;2;1;5;2;1;0;4;4
2087;1967;55;Universitario;Pareja;32474;Un hijo;1;11/5/2014;0;10;0;1;0;0;0;1;1;0;2;7
2088;1976;46;Secundario;Casado;51650;Sin hijos;1;11/5/2014;81;152;3;22;2;5;7;1;4;1;4;5
2089;1970;52;Universitario;Soltero;20587;Un hijo;0;11/5/2014;39;2;3;6;4;1;9;1;1;1;2;7
2090;1976;46;Master;Pareja;46106;Un hijo;1;11/5/2014;84;30;0;8;2;0;14;1;1;1;2;6
2091;1978;44;Primario;Divorciado;21282;Un hijo;0;11/5/2014;76;1;5;8;4;8;20;2;2;1;2;6
2092;1984;38;Universitario;Soltero;34738;Un hijo;0;11/5/2014;51;3;2;10;3;0;2;1;1;0;3;6
2093;1970;52;Universitario;Soltero;20587;Un hijo;0;11/5/2014;39;2;3;6;4;1;9;1;1;1;2;7
2094;1956;66;Secundario;Casado;84117;Sin hijos;0;11/5/2014;60;611;76;749;59;45;26;1;7;10;6;2
2095;1957;65;Universitario;Viudo;65486;Sin hijos;1;12/5/2014;29;245;19;125;37;67;14;1;4;2;10;2
2096;1973;49;Universitario;Casado;79593;Sin hijos;0;12/5/2014;70;350;60;568;110;133;145;1;5;6;7;2
2097;1988;34;Universitario;Soltero;34176;Un hijo;0;12/5/2014;12;5;7;24;19;14;20;4;3;0;4;6
2098;1978;44;Primario;Soltero;52195;Dos hijos;1;12/5/2014;2;12;0;4;0;0;1;1;1;0;2;8
2099;1966;56;Universitario;Viudo;79946;Sin hijos;0;12/5/2014;19;395;183;565;166;141;28;1;5;11;5;3
2100;1970;52;Secundario;Pareja;65968;Sin hijos;1;12/5/2014;12;376;9;83;19;4;4;2;5;4;7;3
2101;1988;34;Universitario;Soltero;34176;Un hijo;0;12/5/2014;12;5;7;24;19;14;20;4;3;0;4;6
2102;1973;49;Universitario;Casado;79593;Sin hijos;0;12/5/2014;70;350;60;568;110;133;145;1;5;6;7;2
2103;1975;47;Universitario;Casado;74190;Sin hijos;1;12/5/2014;49;151;81;86;168;91;64;2;4;2;11;2
2104;1951;71;Universitario;Soltero;80872;Sin hijos;0;12/5/2014;60;483;72;567;94;12;108;1;4;4;10;1
2105;1983;39;Primario;Casado;32146;Un hijo;0;12/5/2014;16;26;3;23;4;7;3;2;2;0;4;6
2106;1980;42;Master;Casado;69661;Sin hijos;0;13/5/2014;80;656;16;106;32;16;8;1;7;3;12;3
2107;1948;74;Secundario;Pareja;76140;Sin hijos;0;13/5/2014;57;586;66;653;17;0;26;1;5;9;6;2
2108;1958;64;Universitario;Casado;67267;Sin hijos;1;13/5/2014;0;134;11;59;15;2;30;1;3;2;5;2
2109;1972;50;Secundario;Casado;29791;Un hijo;0;15/5/2014;21;14;0;6;0;0;0;2;2;0;3;5
2110;1989;33;Secundario;Pareja;77845;Sin hijos;0;16/5/2014;40;760;40;480;0;40;26;1;3;5;12;1
2111;1953;69;Universitario;Pareja;34587;Un hijo;1;16/5/2014;68;7;2;9;2;0;2;2;1;0;3;4
2112;1893;129;Primario;Soltero;60182;Sin hijos;1;17/5/2014;23;8;0;5;7;0;2;1;1;0;2;4
2113;1955;67;Universitario;Pareja;53863;Sin hijos;1;17/5/2014;4;399;4;30;6;4;30;3;7;1;7;7
2114;1988;34;Universitario;Soltero;20518;Un hijo;0;18/5/2014;58;4;1;6;4;1;9;1;1;1;2;5
2115;1986;36;Universitario;Pareja;83033;Un hijo;0;18/5/2014;82;812;99;431;237;149;33;1;11;4;10;5
2116;1971;51;Universitario;Divorciado;1730;Sin hijos;0;18/5/2014;65;1;1;3;1;1;1;15;0;0;0;20
2117;1987;35;Universitario;Soltero;57100;Un hijo;0;18/5/2014;9;158;11;99;15;11;17;2;3;2;7;3
2118;1972;50;Universitario;Casado;24434;Dos hijos;0;18/5/2014;9;3;2;8;20;0;17;2;2;1;2;7
2119;1973;49;Secundario;Soltero;35860;Un hijo;1;19/5/2014;37;15;0;8;4;2;20;2;1;1;2;5
2120;1973;49;Secundario;Divorciado;35860;Un hijo;1;19/5/2014;37;15;0;8;4;2;20;2;1;1;2;5
2121;1973;49;Secundario;Divorciado;35860;Un hijo;1;19/5/2014;37;15;0;8;4;2;20;2;1;1;2;5
2122;1973;49;Secundario;Divorciado;35860;Un hijo;1;19/5/2014;37;15;0;8;4;2;20;2;1;1;2;5
2123;1985;37;Secundario;Soltero;30298;Sin hijos;0;19/5/2014;48;6;3;12;6;1;0;1;1;1;3;3
2124;1989;33;Master;Divorciado;10979;Sin hijos;0;22/5/2014;34;8;4;10;2;2;4;2;3;0;3;5
2125;1983;39;Universitario;Casado;30096;Un hijo;0;22/5/2014;30;5;3;11;12;5;9;1;2;0;3;6
2126;1983;39;Universitario;Casado;30096;Un hijo;0;22/5/2014;30;5;3;11;12;5;9;1;2;0;3;6
2127;1949;73;Secundario;Pareja;67911;Sin hijos;1;22/5/2014;63;529;0;356;63;28;0;3;6;7;11;3
2128;1974;48;Universitario;Casado;26751;Dos hijos;0;22/5/2014;26;1;1;5;0;3;1;1;1;0;2;8
2129;1952;70;Universitario;Soltero;75127;Sin hijos;0;22/5/2014;92;203;35;305;46;17;227;1;2;11;5;1
2130;1952;70;Universitario;Soltero;75127;Sin hijos;0;22/5/2014;92;203;35;305;46;17;227;1;2;11;5;1
2131;1989;33;Master;Divorciado;10979;Sin hijos;0;22/5/2014;34;8;4;10;2;2;4;2;3;0;3;5
2132;1974;48;Universitario;Divorciado;39996;Un hijo;1;22/5/2014;85;11;0;3;0;0;1;1;1;0;2;6
2133;1949;73;Secundario;Pareja;67911;Sin hijos;1;22/5/2014;63;529;0;356;63;28;0;3;6;7;11;3
2134;1970;52;Secundario;Casado;38853;Un hijo;1;23/5/2014;90;29;0;14;0;0;2;2;2;0;3;7
2135;1977;45;Master;Casado;55842;Sin hijos;1;23/5/2014;19;451;0;39;0;4;24;1;7;1;8;5
2136;1977;45;Master;Casado;78710;Sin hijos;1;23/5/2014;42;721;0;152;119;50;50;3;7;6;12;4
2137;1984;38;Secundario;Casado;18988;Un hijo;0;23/5/2014;43;6;0;6;2;1;1;2;1;0;3;7
2138;1962;60;Universitario;Pareja;76081;Sin hijos;0;23/5/2014;85;292;30;415;63;33;200;1;4;5;4;2
2139;1965;57;Secundario;Casado;81051;Sin hijos;0;23/5/2014;43;1142;29;249;38;29;14;1;5;5;12;2
2140;1962;60;Universitario;Pareja;76081;Sin hijos;0;23/5/2014;85;292;30;415;63;33;200;1;4;5;4;2
2141;1980;42;Primario;Casado;96547;Sin hijos;0;23/5/2014;4;448;21;125;52;101;62;0;7;6;8;2
2142;1970;52;Secundario;Casado;23626;Un hijo;0;24/5/2014;84;27;2;14;0;0;0;3;3;1;3;5
2143;1974;48;Primario;Pareja;49669;Un hijo;0;24/5/2014;97;166;5;107;11;8;29;2;5;1;6;6
2144;1962;60;Universitario;Soltero;76624;Sin hijos;1;24/5/2014;68;411;106;147;54;115;66;1;5;10;7;1
2145;1975;47;Universitario;Casado;65106;Sin hijos;1;24/5/2014;55;790;19;133;12;0;19;3;8;3;13;6
2146;1959;63;Universitario;Casado;54984;Sin hijos;1;24/5/2014;51;173;13;131;32;3;6;4;6;1;6;7
